,Unnamed: 0,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
1453,1453,17.898858547210693,0.0201492309570312,-0.9159010648727416,0.1954079866409301,0.0528166368603706,-0.2094853967428207,0.065478891134262
1454,1454,17.910069465637207,0.0107460021972656,-0.8422026038169861,0.1709577590227127,0.0507207363843917,-0.2196162939071655,0.0514927357435226
1455,1455,17.921525955200195,-0.00604248046875,-0.811821699142456,0.1713847815990448,0.0486624836921691,-0.1940840482711792,0.0652069076895713
1456,1456,17.933399200439453,-0.0150718688964843,-0.7889431118965149,0.1745012402534485,0.0441650375723838,-0.2066168487071991,0.0539272874593734
1457,1457,17.943943738937378,-0.0229263305664026,-0.7961170673370361,0.1668692827224731,0.0420745611190795,-0.2326935529708862,0.0660116448998451
1458,1458,17.95547318458557,-0.0299568176269531,-0.7836167216300964,0.1777673959732055,0.0396218672394743,-0.2307493239641189,0.0618549659848213
1459,1459,17.967071771621704,-0.0373420715332031,-0.7568494081497192,0.1673037111759185,0.0374417230486869,-0.213437795639038,0.0588130801916122
1460,1460,17.978113412857056,-0.0452728271484339,-0.7144095301628113,0.1696224808692932,0.0353747308254241,-0.2296682000160217,0.0633124113082885
1461,1461,17.989418268203735,-0.0514297485351562,-0.6816149950027466,0.1370632350444793,0.0332383438944816,-0.2203074395656585,0.0354824811220169
1462,1462,18.00069832801819,-0.0580368041992187,-0.6342192888259888,0.159758061170578,0.0314100161194801,-0.2028001397848129,0.046931080520153
1463,1463,18.013311862945557,-0.06982421875,-0.590025007724762,0.1585960686206817,0.0273091495037078,-0.178100436925888,0.0406835451722145
1464,1464,18.024608373641968,-0.0763435363769531,-0.5993649363517761,0.1517915427684784,0.0253174379467964,-0.1780415475368499,0.0537648275494575
1465,1465,18.034863710403442,-0.0817909240722656,-0.5652806758880615,0.1638683378696441,0.0238595083355903,-0.1507098078727722,0.0392852947115898
1466,1466,18.04599690437317,-0.0869255065917933,-0.5160127878189087,0.1365015208721161,0.0221131742000579,-0.1543806344270706,0.0424880757927894
1467,1467,18.05715298652649,-0.0916175842285156,-0.4419463276863098,0.1340184807777404,0.0207593142986297,-0.1702031195163726,0.0558071807026863
1468,1468,18.06906270980835,-0.0965766906738316,-0.4206964373588562,0.124129019677639,0.0190706178545951,-0.1565319299697876,0.0502569451928138
1469,1469,18.080318689346313,-0.1035957336425781,-0.3382096588611603,0.1163361594080925,0.0174695551395416,-0.1783968806266784,0.0545028075575828
1470,1470,18.09123134613037,-0.1071357727050781,-0.3188638091087341,0.1246140524744987,0.0160597562789917,-0.1816601753234863,0.0526492521166801
1471,1471,18.102423429489136,-0.1095924377441406,-0.2781851887702942,0.1208307966589927,0.0125878378748893,-0.1807114034891128,0.0561597421765327
1472,1472,18.11369776725769,-0.1119613647460937,-0.2196700721979141,0.1129096373915672,0.0110839381814002,-0.1699167191982269,0.0619994327425956
1473,1473,18.12597107887268,-0.1139793395996058,-0.205406367778778,0.1288270652294159,0.0091713294386863,-0.1941325068473816,0.0696436539292335
1474,1474,18.13741159439087,-0.1154251098632848,-0.1367213428020477,0.1062589511275291,0.0072124823927879,-0.1919345259666443,0.0707055106759071
1475,1475,18.149202585220337,-0.1164360046386718,-0.1087431013584137,0.1105668768286705,0.0049748420715332,-0.1983494907617569,0.0683225914835929
1476,1476,18.16154408454895,-0.1172943115234339,-0.0026433803141117,0.1001204177737236,0.0011115670204162,-0.192764475941658,0.078926034271717
1477,1477,18.17327356338501,-0.1172256469726562,-0.0108440071344375,0.0909120962023735,-0.0005406960844993,-0.1613396108150482,0.0606903657317161
1478,1478,18.184914588928223,-0.1167488098144531,0.0455518849194049,0.0757696852087974,-0.0019746571779251,-0.1677679866552353,0.0588008239865303
1479,1479,18.196499586105347,-0.1161575317382848,0.0724404156208038,0.0559970363974571,-0.0032460987567901,-0.1334502100944519,0.0479287877678871
1480,1480,18.208309173583984,-0.1153831481933593,0.0833256989717483,0.0642686709761619,-0.0043726712465286,-0.075159452855587,0.0410173311829566
1481,1481,18.219725131988525,-0.1141700744628906,0.1462977081537246,0.0507169589400291,-0.0050883516669273,-0.0457289442420005,0.0570807829499244
1482,1482,18.231226444244385,-0.111419677734375,0.1702753454446792,0.0491627678275108,-0.0055980533361434,-0.0480064526200294,0.0487116202712059
1483,1483,18.242897033691406,-0.1095504760742187,0.2189748883247375,0.0488373264670372,-0.0055930092930793,0.0091175520792603,0.0535447373986244
1484,1484,18.254120588302612,-0.1074714660644531,0.2338032871484756,0.0412322208285331,-0.0054811686277389,0.0242790039628744,0.039439670741558
1485,1485,18.265225648880005,-0.1055221557617187,0.2463005185127258,0.0418872758746147,-0.0053948163986206,0.0222187042236328,0.0268668886274099
1486,1486,18.27721643447876,-0.1028060913085937,0.2389611601829528,0.0391533598303794,-0.0053520649671554,0.0287536606192588,0.0355802699923515
1487,1487,18.289360761642456,-0.1003379821777343,0.2954543232917785,0.0301682576537132,-0.0053502097725868,0.0027387039735913,0.0317067876458168
1488,1488,18.30132794380188,-0.0941352844238316,0.3341081738471985,0.0181947275996208,-0.0054712295532226,-0.0185705889016389,0.045087955892086
1489,1489,18.313143968582153,-0.0905494689941406,0.3464246392250061,0.0357351824641227,-0.0052552968263626,0.00964698754251,0.0374865010380744
1490,1490,18.324998378753662,-0.0869255065917933,0.3850014805793762,0.0403539463877677,-0.0051801577210426,0.0122190583497285,0.0305515732616186
1491,1491,18.335965156555176,-0.08367919921875,0.3626749515533447,0.0421245768666267,-0.0052513256669044,-0.0212475098669528,0.037419743835926
1492,1492,18.34652853012085,-0.0801467895507777,0.3874044716358185,0.0323112681508064,-0.0051072388887405,0.0121171735227108,0.0272512640804052
1493,1493,18.35832691192627,-0.0757675170898437,0.4042839407920837,0.0286453589797019,-0.0051521584391593,-0.0029284693300724,0.0421073511242866
1494,1494,18.36930513381958,-0.0715789794921875,0.3856974840164184,0.0393948331475257,-0.0049950703978538,-0.0166440308094024,0.0290140714496374
1495,1495,18.380808353424072,-0.0672225952148437,0.4163678884506225,0.0217928364872932,-0.0049812868237495,-0.0063010035082697,0.0327712520956993
1496,1496,18.390936136245728,-0.0580596923828125,0.4834873974323272,0.0139003619551658,-0.004980944097042,-0.0146368257701396,0.0382369980216026
1497,1497,18.40227508544922,-0.0534858703613281,0.4793338775634765,0.0148198381066322,-0.0049212798476219,-0.0310371965169906,0.0367787703871727
1498,1498,18.414252996444702,-0.0488090515136718,0.4547783732414245,0.0267813727259635,-0.0047575011849403,0.0183249004185199,0.0290422346442937
1499,1499,18.42629051208496,-0.0439414978027343,0.4786932170391083,0.0093207135796546,-0.0047319009900093,-0.0138937914744019,0.0242258068174123
1500,1500,18.437421560287476,-0.0391769409179687,0.4663700759410858,0.0178338214755058,-0.0045914947986602,0.0240310095250606,0.0253126975148916
1501,1501,18.448492288589478,-0.0338516235351562,0.4657781422138214,0.0289817526936531,-0.0043548271059989,0.0332350805401802,0.0290902163833379
1502,1502,18.460421800613403,-0.0294418334960937,0.4762895703315735,0.0138304755091667,-0.0044268146157264,-0.0129515221342444,0.0360194072127342
1503,1503,18.471445560455322,-0.0195159912109375,0.4806818068027496,0.0220197066664695,-0.0040634423494338,0.0558658391237258,0.0215205755084753
1504,1504,18.48256516456604,-0.0146141052246058,0.4915602505207062,0.019022412598133,-0.0038875788450241,0.0218933243304491,0.0305708702653646
1505,1505,18.49454617500305,-0.0098266601562464,0.4754602909088135,0.0308851152658462,-0.0036971345543861,0.0090427864342927,0.0314924344420433
1506,1506,18.50507640838623,-0.0048599243164026,0.5106444358825684,0.0055442377924919,-0.0033711567521095,0.0251743122935295,0.0175610389560461
1507,1507,18.51630187034607,-0.0001182556152343,0.5035263895988464,0.0231266766786575,-0.0031237676739692,0.0110173560678958,0.0198954548686742
1508,1508,18.528566360473633,0.004470825195316,0.4535969495773315,0.0375344976782798,-0.0028899386525154,0.0033013019710779,0.0312926843762397
1509,1509,18.539536714553833,0.009033203125,0.4398058950901031,0.0441626273095607,-0.0025907233357429,0.0426428020000457,0.0216097589582204
1510,1510,18.551223516464233,0.0179214477539062,0.4122762978076935,0.0473946146667003,-0.00249744951725,0.0048446985892951,0.027399381622672
1511,1511,18.562665462493896,0.0227890014648437,0.4438404738903045,0.035856507718563,-0.0021034106612205,0.0051175281405448,0.0213562902063131
1512,1512,18.574121952056885,0.0264968872070312,0.4197964370250702,0.0344050601124763,-0.0019930452108383,0.0061495564877986,0.0168642606586217
1513,1513,18.585134744644165,0.0305747985839843,0.4011395871639251,0.0317159965634346,-0.0018166750669479,0.0319072604179382,0.0185196306556463
1514,1514,18.597301721572876,0.034423828125,0.395225465297699,0.0297238565981388,-0.0016680732369422,0.0235997717827558,0.0160856004804372
1515,1515,18.609347105026245,0.0383949279785156,0.3432970941066742,0.0450974553823471,-0.0014781951904296,0.026964858174324,0.0150826778262853
1516,1516,18.6214861869812,0.0448620955096643,0.3186613917350769,0.0508417040109634,-0.001194529235363,0.0070821838453412,0.0315659716725349
1517,1517,18.632404088974,0.0484250227557581,0.3053703606128692,0.0432694889605045,-0.0010148361325263,0.0112696597352623,0.027019178494811
1518,1518,18.643978357315063,0.0514004866229456,0.2991670668125152,0.0477600842714309,-0.0007314234972,0.0212644822895526,0.0260324236005544
1519,1519,18.655059576034546,0.0538151899920862,0.2599169909954071,0.0566354021430015,-0.000613197684288,0.0025684628635644,0.0215941127389669
1520,1520,18.66721272468567,0.0565732161151331,0.2660789489746094,0.0462517887353897,-0.0004497468471535,0.0210347902029752,0.0227159466594457
1521,1521,18.67838144302368,0.0589039961444335,0.2440494000911712,0.0478868186473846,-0.0003249794244766,0.0031088376417756,0.0329783037304878
1522,1522,18.689916133880615,0.0609715620623951,0.180634006857872,0.0587704591453075,-3.854930400848389e-05,0.0374839901924133,0.0274557080119848
1523,1523,18.701075792312622,0.0646260420428674,0.1480064839124679,0.0621765106916427,0.0001719519495964,0.0162037163972854,0.0328557416796684
1524,1524,18.7124080657959,0.0662625471698206,0.1575942039489746,0.03806933760643,0.0005008950829505,0.0086964424699544,0.0227555837482213
1525,1525,18.724387645721436,0.0675595442401331,0.1173957139253616,0.0544309802353382,0.0007188692688941,0.0143074207007884,0.0227378513664007
1526,1526,18.735157012939453,0.0688031355487268,0.1211707517504692,0.0579910166561603,0.0008721351623535,0.0074652829207479,0.0194521453231573
1527,1527,18.746248722076416,0.0694859663592772,0.0700519531965255,0.0530013069510459,0.0009635239839553,-0.0069460673257708,0.0296905096620321
1528,1528,18.758150577545166,0.0702984968768483,0.0675888061523437,0.0534143671393394,0.0011313334107398,-0.0079251751303672,0.0266984310001134
1529,1529,18.769987106323242,0.0707333723651331,0.0641489923000335,0.0438018515706062,0.0012578815221786,-0.0055596195161342,0.0186197664588689
1530,1530,18.781318187713623,0.0709698835956018,0.0024903016164898,0.0625282898545265,0.0013711079955101,0.0278445649892091,0.0183934178203344
1531,1531,18.79322361946106,0.0708172957049768,-0.0142710991203784,0.0694108009338378,0.0013295337557783,0.0016505718231201,0.0318908914923667
1532,1532,18.804482460021973,0.070515934620996,-0.0408961437642574,0.0901798531413078,0.0013360232114791,0.0052754711359739,0.0356814488768577
1533,1533,18.814645051956177,0.0701840559588866,-0.0315934084355831,0.0924905389547348,0.0012542456388473,-0.0081583335995674,0.0316791459918022
1534,1534,18.82716131210327,0.0694974104510741,-0.075704887509346,0.105743408203125,0.0012326762080183,0.0054404959082603,0.0375329181551933
1535,1535,18.838605880737305,0.0687306563006799,-0.0983938872814178,0.11196069419384,0.0013009384274482,0.012860219925642,0.0293708052486181
1536,1536,18.849551916122437,0.0680325667010741,-0.0757535248994827,0.1085390001535415,0.001267023384571,0.0063721621409058,0.0358003601431846
1537,1537,18.861046314239502,0.0660603682147424,-0.0853100568056106,0.1166407391428947,0.0011397823691368,-0.0109114255756139,0.0342967584729194
1538,1538,18.8727068901062,0.0647633711444335,-0.1036265417933464,0.1035449802875518,0.0009999647736549,-0.0213596615940332,0.0373190864920616
1539,1539,18.884525060653687,0.0637028853045862,-0.0929921716451644,0.1130898296833038,0.0009671747684478,-0.0182181447744369,0.039107970893383
1540,1540,18.89640784263611,0.0623524824725585,-0.1107915043830871,0.1195604503154754,0.0010105967521667,-0.0011764352675527,0.0422439947724342
1541,1541,18.908652544021606,0.0609677473651331,-0.132656455039978,0.124666728079319,0.0010159015655517,-0.004303821362555,0.0368147566914558
1542,1542,18.91985273361206,0.0595448652850514,-0.1131688505411148,0.1296195387840271,0.000978410243988,-0.0221826694905757,0.0351958945393562
1543,1543,18.931565046310425,0.0561803022967737,-0.1474188864231109,0.1266466230154037,0.0009486079216003,0.0009302059188485,0.0387861803174018
1544,1544,18.943390607833862,0.0545743147479456,-0.1840644776821136,0.140171617269516,0.0009272694587707,0.0067534539848566,0.0361930802464485
1545,1545,18.954217195510864,0.0529149214373951,-0.1591203212738037,0.1326906979084015,0.0008976235985755,-0.023290891200304,0.0388252958655357
1546,1546,18.96526336669922,0.0510495344745081,-0.1935219764709472,0.132853090763092,0.000822328031063,-0.0110203046351671,0.0405302122235298
1547,1547,18.97639489173889,0.0493138472186451,-0.1896243691444397,0.1248359009623527,0.000786654651165,-0.0108093060553073,0.035445712506771
1548,1548,18.988481521606445,0.0472462813006799,-0.2000500559806823,0.1429795175790786,0.0007235556840896,0.01122881565243,0.0395820513367652
1549,1549,19.000019550323486,0.0455868879901331,-0.189446210861206,0.1330087780952453,0.0006744191050529,-0.0280003920197486,0.0389301255345344
1550,1550,19.01198124885559,0.0414174238788049,-0.212437555193901,0.133885383605957,0.0007141530513763,0.0029470361769199,0.0249528344720602
1551,1551,19.02368474006653,0.0396842956542968,-0.2065730690956115,0.1285957396030426,0.000668317079544,-0.0214282069355249,0.0340573713183403
1552,1552,19.0353364944458,0.037628173828125,-0.174014464020729,0.1155010759830474,0.0005498379468917,0.0036875568330287,0.0357518568634986
1553,1553,19.0463809967041,0.0359230041503941,-0.1333579868078231,0.1056475937366485,0.0003117993474006,-0.043583445250988,0.0590699389576911
1554,1554,19.092659950256348,0.0259361267089843,-0.2034519910812378,0.1288480460643768,0.000271737575531,-0.0007369183003902,0.040469191968441
1555,1555,19.122759103775024,0.0202293395996058,-0.179226815700531,0.1251354664564132,0.0002089813351631,-0.0050856284797191,0.0355776622891426
1556,1556,19.134729862213135,0.0183906555175781,-0.1848786324262619,0.1398386061191558,0.0001298636198043,-0.0101748146116733,0.041365198791027
1557,1557,19.14628529548645,0.0165634155273437,-0.1948328763246536,0.1355184316635131,7.221102714538574e-05,-0.0170117635279893,0.0418100729584693
1558,1558,19.157957792282104,0.0148200988769566,-0.1991880238056183,0.1432799994945526,0.0001221820712089,-0.00869164429605,0.0368470922112464
1559,1559,19.169130086898804,0.0131568908691406,-0.1594005823135376,0.1199096292257309,9.998679161071776e-05,0.0167197585105896,0.037896953523159
1560,1560,19.1809663772583,0.0097770690917968,-0.1587597876787185,0.125311478972435,7.367134094238281e-05,0.0108727989718317,0.0419581905007362
1561,1561,19.191991567611694,0.00836181640625,-0.1499593704938888,0.1366402506828308,4.513561725616455e-05,-0.0056124338880181,0.0533267334103584
1562,1562,19.20203161239624,0.0067863464355468,-0.1327757686376571,0.1250749677419662,-2.533942461013794e-05,-0.0099640451371669,0.0449434891343116
1563,1563,19.21245527267456,0.0054855346679651,-0.1248126327991485,0.1222569495439529,-9.997189044952393e-05,-0.0231455042958259,0.0475981310009956
1564,1564,19.224124908447266,0.0042724609375,-0.1234553754329681,0.1321591734886169,-4.8764050006866455e-05,0.0269876271486282,0.0322549268603324
1565,1565,19.23528742790222,0.0030212402343714,-0.1158528476953506,0.1103316619992256,-0.00022404640913,-0.0135808447375893,0.0492759272456169
1566,1566,19.247344493865967,0.0017471313476562,-0.1040528044104576,0.1200304925441742,-0.000206746160984,0.0076640741899609,0.0438529476523399
1567,1567,19.261533498764038,-8.7738037109375e-05,-0.0891144573688507,0.1238567754626274,-0.0002754926681518,-0.0102308914065361,0.0467730537056922
1568,1568,19.274110794067383,-0.0011215209960937,-0.0651262700557708,0.1072670891880989,-0.0001294165849685,0.0444157682359218,0.0236161258071661
1569,1569,19.286431789398193,-0.0020484924316441,-0.0895992890000343,0.1147710159420967,-0.0001854449510574,0.0174018908292055,0.03577271848917
1570,1570,19.298945426940918,-0.0027389526367187,-0.0774649083614349,0.1136040687561035,-0.0002493932843208,0.0238685309886932,0.0422747656702995
1571,1571,19.313770055770874,-0.0038871765136718,-0.0574890822172164,0.1137036830186843,-0.0003691390156745,0.0050921905785799,0.0457211062312126
1572,1572,19.327392578125,-0.0043411254882848,-0.0523685589432716,0.1149441674351692,-0.0004037916660308,0.0019784008618444,0.04786828905344
1573,1573,19.3395938873291,-0.0047187805175781,-0.0465970672667026,0.112762302160263,-0.0003425106406211,0.0176752116531133,0.0418022498488426
1574,1574,19.352598905563354,-0.0051155090332031,-0.0078069805167615,0.1023781672120094,-0.0004142075777053,0.003524387255311,0.0469774976372718
1575,1575,19.36481547355652,-0.0052146911621093,-0.0050445795059204,0.1095355302095413,-0.0003625452518463,0.0051312465220689,0.0414116159081459
1576,1576,19.37787890434265,-0.0052413940429687,-0.0153834959492087,0.1038283109664917,-0.0004046782851219,-0.0162019673734903,0.0516160801053047
1577,1577,19.390487670898438,-0.0051841735839843,0.0162436235696077,0.1004437729716301,-0.000335156917572,0.0051917191594839,0.0329543128609657
1578,1578,19.401686906814575,-0.0047950744628906,0.0395817123353481,0.0795724987983703,-0.0003638416528701,-0.0273805707693099,0.0392399206757545
1579,1579,19.413800954818726,-0.0044746398925781,0.0535333603620529,0.0590636953711509,-0.0003249421715736,-0.0156052559614181,0.0453137829899787
1580,1580,19.4281644821167,-0.0043487548828125,0.0405570976436138,0.0839683040976524,-0.0002286732196807,0.0021925456821918,0.0284878369420766
1581,1581,19.440544366836548,-0.0037612915039062,0.0263138338923454,0.0639766082167625,-0.0001976415514945,0.034047894179821,0.0366040542721748
1582,1582,19.45353937149048,-0.0033950805664026,0.0311919711530208,0.0527139380574226,-0.0001467317342758,-0.0153868291527032,0.0354097262024879
1583,1583,19.466060638427734,-0.0031089782714843,0.0535325445234775,0.0614630430936813,-8.911639451980591e-05,0.0055983951315283,0.0352923795580863
1584,1584,19.478593111038208,-0.0027961730957031,0.0265918429940938,0.0496157258749008,-0.0001236721873283,0.0056405588984489,0.0367980673909187
1585,1585,19.491315126419067,-0.0022659301757776,-0.0029885526746511,0.0528599694371223,-0.0001276358962059,-0.0118961501866579,0.0336224064230918
1586,1586,19.504007816314697,-0.0019683837890625,0.0151045471429824,0.0636334344744682,-0.0001027137041091,-0.002183835953474,0.0432015433907508
1587,1587,19.51614499092102,-0.0016098022460937,0.0025426093488931,0.0578052178025245,-2.374500036239624e-05,0.0130258211866021,0.0292013045400381
1588,1588,19.53005814552307,-0.0014686584472656,-0.0020139459520578,0.0646572187542915,6.318092346191406e-06,0.0105218151584267,0.0347145125269889
1589,1589,19.54375910758972,-0.0009803771972656,0.0244282875210046,0.0588412582874298,-4.658102989196777e-05,-0.0118555519729852,0.0387893095612525
1590,1590,19.555335521697998,-0.0006980895996058,0.0357847586274147,0.0473092123866081,9.567290544509888e-05,0.0148157309740781,0.0285832788795232
1591,1591,19.5684015750885,-0.0006523132324218,0.0150761548429727,0.0648259371519088,-1.687556505203247e-05,-0.0128570636734366,0.0436578914523124
1592,1592,19.581116437911987,-0.0003890991210937,-0.002241981215775,0.0630242750048637,4.845857620239258e-05,0.0162893179804086,0.0370604023337364
1593,1593,19.593250274658203,-0.0002822875976562,-0.0082459095865488,0.055423080921173,4.065781831741333e-05,0.0002379724755883,0.0357476845383644
1594,1594,19.60595393180847,-0.0001602172851562,0.0373231843113899,0.0655088946223259,4.373490810394287e-06,0.0101122613996267,0.0314261987805366
1595,1595,19.617746353149414,-0.0001678466796839,-0.0167797915637493,0.0718878582119941,3.018975257873535e-05,0.0118692563846707,0.0369101986289024
1596,1596,19.63028621673584,-7.247924804332229e-05,-0.0027052201330661,0.0626036524772644,2.3029744625091556e-05,0.0036917936522513,0.0432161465287208
1597,1597,19.643579244613647,-1.1444091793322286e-05,0.0052087772637605,0.0616656616330146,3.053247928619385e-05,0.0103654544800519,0.0362144634127616
1598,1598,19.656211376190186,-9.918212890625e-05,-0.0167177468538284,0.0679025053977966,-9.842216968536375e-06,-0.0009594103321433,0.0446529909968376
1599,1599,19.668511152267456,-7.62939453125e-06,0.0021614581346511,0.0614523515105247,2.8155744075775143e-05,-0.0077292663045227,0.0264110621064901
1600,1600,19.68088150024414,-3.814697265625e-05,0.0007546469569206,0.0731275603175163,5.891919136047363e-05,0.0209496840834617,0.0396889671683311
1601,1601,19.69297194480896,-0.0001144409179687,-0.0056975814513862,0.0789930671453476,-5.526840686798096e-05,-0.0283035337924957,0.0401474013924598
1602,1602,19.705158233642578,-0.0001335144043004,-0.0275932922959327,0.0827259942889213,-4.8801302909851074e-05,-0.0140742687508463,0.0397202596068382
1603,1603,19.716212272644043,-0.0001335144043004,0.0055894777178764,0.0743169337511062,-9.834766387939451e-06,-0.0195555090904235,0.025687163695693
1604,1604,19.729031324386597,-0.0001106262207031,-0.0145499324426054,0.0785461068153381,-5.050003528594971e-05,-0.002721294760704,0.0360882505774498
1605,1605,19.742966890335083,-0.00018310546875,-0.0323469042778015,0.0722419843077659,-1.2740492820739746e-06,-0.0043461802415549,0.0368815138936042
1606,1606,19.75616955757141,-0.0001678466796839,-0.0011084419675171,0.071071907877922,-6.273388862609863e-06,0.0065460475161671,0.0362780913710594
1607,1607,19.76811170578003,-0.0001525878906285,-0.0033779582008719,0.0738626718521118,1.1175870895385744e-07,-0.0048232357949018,0.0392393991351127
1608,1608,19.780330419540405,-0.0001182556152343,0.0048974249511957,0.0763240829110145,7.640570402145386e-05,0.0173559002578258,0.0261607225984334
1609,1609,19.792482376098633,-0.0002288818359375,-0.0344323553144931,0.0879367068409919,7.696449756622314e-05,0.0360046215355396,0.0311440434306859
1610,1610,19.805382013320923,-0.0002098083496058,-0.0345170646905899,0.0870764255523681,-2.7179718017578125e-05,-0.0050983540713787,0.0405933186411857
1611,1611,19.818129301071167,-0.0001411437988316,-0.0251346286386251,0.0698927044868469,3.3020973205566406e-05,-0.0040940036997199,0.0452000871300697
1612,1612,19.83017897605896,-9.918212890625e-05,0.0082371355965733,0.07359329611063,2.6226043701171875e-05,0.0134986564517021,0.0308175589889287
1613,1613,19.84310483932495,-4.9591064453125e-05,-0.0034726201556622,0.0734420493245124,6.099045276641846e-05,0.011713121086359,0.038650058209896
1614,1614,19.855286359786987,-4.9591064453125e-05,0.0124082276597619,0.0707725435495376,3.311038017272949e-05,0.0135475732386112,0.029794817790389
1615,1615,19.86802315711975,-0.0001373291015625,-0.0070253647863864,0.0723963603377342,4.922598600387573e-05,0.0066049918532371,0.0318762883543968
1616,1616,19.880309581756592,-0.0001335144043004,-0.0347770377993583,0.0776863470673561,5.008280277252197e-05,-0.0014112666249275,0.0315346792340278
1617,1617,19.892854928970337,3.4332275394177714e-05,0.0263924021273851,0.0659858435392379,-2.43261456489563e-05,-0.0092224413529038,0.0438957139849662
1618,1618,19.90631127357483,-8.392333984375e-05,0.014097012579441,0.0623019412159919,-2.1189451217651367e-05,-0.0130101656541228,0.039228968322277
1619,1619,19.919167518615723,-8.7738037109375e-05,-0.0102757131680846,0.0785372406244278,1.0952353477478027e-05,-0.0062095089815557,0.0379099920392036
1620,1620,19.931872129440308,-8.0108642578125e-05,-0.0295984428375959,0.0785906985402107,-3.2164156436920166e-05,-0.0092949531972408,0.0317417308688163
1621,1621,19.945159435272217,0.0,0.0276236347854137,0.0756789371371269,2.09808349609375e-05,0.0007420077454298,0.0411096438765525
1622,1622,19.957553386688232,-3.0517578121447286e-05,-0.00025514815934,0.0742016732692718,-8.404254913330078e-06,-0.0026763975620269,0.0468726679682731
1623,1623,19.970584869384766,7.629394527697286e-06,0.0295059606432914,0.0737787038087844,-5.377084016799927e-05,-0.0055659227073192,0.0325422957539558
1624,1624,19.9827823638916,-4.1961669921875e-05,0.0041275024414062,0.0755472481250763,-7.056444883346558e-05,-0.0245972424745559,0.0361617878079414
1625,1625,19.995224952697754,0.0,0.0208477526903152,0.0677022337913513,0.0,-0.0132710635662078,0.0399137511849403
1626,1626,20.00495481491089,-0.5320701599121129,6.284249782562256,-0.540286660194397,-0.7257896810770035,3.311958312988281,-0.3253419995307922
1627,1627,20.016692876815796,-0.4629821777343785,6.293970108032227,-0.5581775903701782,-0.6881703287363052,3.558608293533325,-0.3301067948341369
1628,1628,20.029855251312256,-0.4008827209472727,6.149855613708496,-0.5579773187637329,-0.6515550762414932,3.753544569015503,-0.3033496737480163
1629,1629,20.041688919067383,-0.3455085754394567,6.179108142852783,-0.5583778619766235,-0.6164469867944717,3.965029001235962,-0.3872426152229309
1630,1630,20.05311870574951,-0.2179908752441441,6.031543731689453,-0.5022350549697876,-0.5292391330003738,4.322457790374756,-0.3997721076011657
1631,1631,20.063790559768677,-0.1582641601562535,6.012871742248535,-0.5074421167373657,-0.4857840687036514,4.415981292724609,-0.3822441697120666
1632,1632,20.07517385482788,-0.0994262695312535,5.8272576332092285,-0.4311386048793793,-0.4412894397974014,4.453784942626953,-0.361503541469574
1633,1633,20.0869882106781,-0.0417289733886718,5.659358978271484,-0.4290691316127777,-0.3962455540895471,4.565583229064941,-0.3944565653800964
1634,1634,20.098928451538086,0.0146675109863281,5.640821933746338,-0.4795041978359222,-0.3560625165700921,4.523840427398682,-0.4053964018821716
1635,1635,20.11068868637085,0.0694211165057581,5.400244235992432,-0.3965241014957428,-0.3117141872644424,4.4083991050720215,-0.3385432362556457
1636,1636,20.12247943878174,0.1288388411151295,5.405623435974121,-0.4472427368164062,-0.2630832642316818,4.398427963256836,-0.3857134580612182
1637,1637,20.132781505584717,0.2279370466815358,5.1634368896484375,-0.3976108431816101,-0.1778544783592224,4.121065139770508,-0.3482292890548706
1638,1638,20.144211769104004,0.2784627119647389,5.044130325317383,-0.3839183151721954,-0.1363631933927536,4.101661205291748,-0.3993872106075287
1639,1639,20.155900478363037,0.3280194441424733,4.992232799530029,-0.4192474782466888,-0.0963172763586044,3.9352235794067374,-0.3232370615005493
1640,1640,20.167027473449707,0.3709271589862233,4.817687511444092,-0.3883722722530365,-0.0572293549776077,3.857614994049072,-0.3770485818386078
1641,1641,20.179054021835327,0.417245213185442,4.578265190124512,-0.3554296791553497,-0.0198340713977813,3.770427227020264,-0.3702195286750793
1642,1642,20.190731287002563,0.4669202009784072,4.521994590759277,-0.3732684552669525,0.015634648501873,3.497995138168335,-0.2767597138881683
1643,1643,20.20167112350464,0.5102818647967702,4.27230978012085,-0.3061503469944,0.0460570659488439,3.249758720397949,-0.2689843475818634
1644,1644,20.212754249572754,0.5568173567401296,4.223054885864258,-0.3412521183490753,0.0818956550210714,3.1791179180145264,-0.3422143757343292
1645,1645,20.223994731903076,0.6321995894061416,3.8350577354431152,-0.2570608556270599,0.139683298766613,2.6975340843200684,-0.180215522646904
1646,1646,20.235629320144653,0.6695225874530202,3.638076305389404,-0.2710005939006805,0.1661071628332129,2.658384323120117,-0.2681989073753357
1647,1647,20.248016595840454,0.7052510420428639,3.530046463012696,-0.2639743983745575,0.1904456615447998,2.357971906661988,-0.1398091614246368
1648,1648,20.259498119354248,0.7353757063495046,3.326195240020752,-0.2438220679759979,0.2111237794160843,2.2355964183807373,-0.176173061132431
1649,1649,20.27103614807129,0.7729008833514577,3.0417726039886475,-0.2215043008327484,0.2346516251564026,2.047088384628296,-0.1227891966700553
1650,1650,20.282638549804688,0.8238156477557581,2.688728094100952,-0.2458873689174652,0.2719542235136032,1.6720612049102783,-0.0878000780940055
