,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
3417,1.2200284004211426,-1.4074091911315918,6.444685935974121,-0.5972305536270142,2.0195638353573226,-4.8928303718566895,0.5695925354957581
3418,1.2316596508026123,-1.3494849205017108,6.529623508453369,-0.5666223764419556,1.9144350702511215,-5.554230690002441,0.676237165927887
3419,1.2433724403381348,-1.2119054794311541,6.648448467254639,-0.6022039651870728,1.8577734644161588,-5.809928894042969,0.6734333634376526
3420,1.253971815109253,-1.1459355354309082,6.620255947113037,-0.5387846231460571,1.798295658324852,-5.949993133544922,0.6740007996559143
3421,1.2663178443908691,-1.0788559913635272,6.749752521514893,-0.5255666971206665,1.736758869384424,-6.223737239837647,0.7202635407447815
3422,1.278045415878296,-1.0176334381103533,6.841902732849121,-0.563184380531311,1.6736442262875002,-6.380685806274414,0.681277334690094
3423,1.2897658348083496,-0.9419283866882342,6.875577926635742,-0.4999319016933441,1.6021835024105453,-6.567079544067383,0.7466660141944885
3424,1.30128812789917,-0.873148441314699,6.896448135375977,-0.4952255189418793,1.54210774252285,-6.758946895599365,0.7402907013893127
3425,1.3124444484710691,-0.7368845939636248,6.7216105461120605,-0.5273691415786743,1.4055477792965316,-6.897468090057373,0.7227669358253479
3426,1.322465419769287,-0.6697397232055682,6.643398761749268,-0.5516353845596313,1.3353768999325197,-7.114172458648682,0.7925282120704651
3427,1.3340950012207031,-0.6099591255188006,6.572502136230469,-0.5597463846206665,1.26486794302334,-7.061731815338135,0.7981024384498596
3428,1.34627103805542,-0.5372538566589373,6.534178733825684,-0.5292383432388306,1.1932541544186037,-7.19141149520874,0.7805119156837463
3429,1.3568685054779053,-0.4718689918518084,6.474979400634766,-0.5510679483413696,1.1211926157223129,-7.214803218841553,0.823336660861969
3430,1.36812424659729,-0.4140233993530291,6.304872512817383,-0.5479637384414673,1.0563794786678695,-7.244624137878418,0.8207665085792542
3431,1.379666805267334,-0.35062599182129084,6.36053991317749,-0.5460611581802368,0.9787661249386215,-6.987852096557617,0.7212648987770081
3432,1.3913674354553225,-0.2831616401672381,6.059770107269287,-0.4680887162685394,0.909513633941307,-6.917062759399414,0.7495031952857971
3433,1.4025022983551023,-0.2220220565795934,6.098263740539551,-0.4489293992519378,0.8431393320309066,-6.540771484375,0.6489000916481018
3434,1.4125263690948486,-0.10619354248047053,5.587978839874268,-0.3638807237148285,0.7199765856014633,-5.879657745361328,0.5972633957862854
3435,1.422546148300171,-0.05188035964965998,5.364638328552246,-0.3910175263881683,0.6645738298641586,-5.425806999206543,0.5391178727149963
3436,1.4342389106750488,-0.005152702331544745,5.158311367034912,-0.4031339585781097,0.6132122690426254,-5.011460781097412,0.4736290574073791
3437,1.4462504386901855,0.04916936555971141,4.869850158691406,-0.3319070339202881,0.5656010324703598,-4.6709699630737305,0.5186901688575745
3438,1.457754135131836,0.09621411958803172,4.6472015380859375,-0.356630802154541,0.5220476801144027,-4.253751754760742,0.4509649872779846
3439,1.4690251350402832,0.14037782350648698,4.355515003204346,-0.3098465204238891,0.4783717806087875,-3.882226467132568,0.4559717774391174
3440,1.4807112216949463,0.18260366121400828,4.117321014404297,-0.2856058180332184,0.44258419821132655,-3.49983286857605,0.3716240525245666
3441,1.4918067455291748,0.2562006155597114,3.69976544380188,-0.2813114523887634,0.3853713686214828,-2.9937968254089355,0.3674183487892151
3442,1.5038559436798096,0.2914598623858833,3.460895776748657,-0.2369366884231567,0.3582240755306625,-2.645946741104126,0.3015289902687073
3443,1.516451358795166,0.32456666627992803,3.188601016998291,-0.2024159133434295,0.33322254965175446,-2.380587100982666,0.3280649781227112
3444,1.5283188819885254,0.3587206045733833,3.032457113265991,-0.215917557477951,0.3092028314815902,-2.0985655784606934,0.2796326279640198
3445,1.540177822113037,0.38759977022279735,2.8258302211761475,-0.1874414384365081,0.28930775472988124,-1.898883938789368,0.2957544922828674
3446,1.551715850830078,0.4143856207476997,2.623302459716797,-0.1769042313098907,0.2711931879269027,-1.5358108282089231,0.2058325111865997
3447,1.563920259475708,0.46029264131654735,2.035959005355835,-0.0763887539505958,0.24654023001064296,-1.0596002340316772,0.2107391655445099
3448,1.575347661972046,0.4797857443438911,1.9112244844436648,-0.0826910510659217,0.23620764562953944,-0.8752037882804871,0.1491556465625763
3449,1.5872249603271484,0.49769384065736766,1.718296766281128,-0.0470134988427162,0.22887198278774257,-0.7838941216468811,0.1637087166309356
3450,1.5992991924285889,0.5118082205401802,1.4874248504638672,-0.0160986557602882,0.2218414957271957,-0.5715002417564392,0.1143083944916725
3451,1.6110751628875732,0.5269287268268013,1.255266189575195,-0.0095439329743385,0.2176615411983871,-0.3861591517925262,0.0968847647309303
3452,1.622248649597168,0.5465849081622522,0.8162237405776978,0.0310799106955528,0.2127196008907699,-0.1413174867630005,0.0607023611664772
3453,1.6338510513305664,0.553191963826313,0.6149144768714905,0.0615211948752403,0.21217457601894374,-0.0215295031666755,0.0669107809662818
3454,1.645124435424805,0.5574186483966255,0.4228718280792236,0.062013529241085,0.21226755926479335,0.0340988263487815,0.0623379126191139
3455,1.6568379402160645,0.5605390707599067,0.189895749092102,0.0758948549628257,0.2132407839046877,0.1030373349785804,0.0416765585541725
3456,1.6679589748382568,0.5612381140338307,0.0214800462126731,0.1026269420981407,0.21426169226039882,0.1221010088920593,0.0321970358490943
3457,1.6797101497650146,0.5607622305499458,-0.0667503476142883,0.1139422878623008,0.2155567819820785,0.1145439371466636,0.0465164557099342
3458,1.690990924835205,0.5578830877887153,-0.3004746735095978,0.1726552546024322,0.21652809927334005,0.0729098096489906,0.0515566244721412
3459,1.7028872966766355,0.549247566853655,-0.5266128778457642,0.174036294221878,0.21638743231166657,-0.049598179757595,0.0652752295136451
3460,1.7149858474731443,0.5433576742755317,-0.6942538619041443,0.2069434225559234,0.21596066305507478,-0.0346782989799976,0.0562630072236061
3461,1.7262568473815918,0.5356529394732856,-0.7836066484451294,0.1899265944957733,0.21514860937465485,-0.0539876148104667,0.078226126730442
3462,1.7381210327148438,0.5253551642047309,-0.9829182624816896,0.1826980412006378,0.21430842230190272,-0.0741645246744155,0.078993834555149
3463,1.7508132457733154,0.5159795920001411,-1.0607645511627195,0.2553569972515106,0.21347634146084005,-0.1059788763523101,0.0729856863617897
3464,1.762416124343872,0.4898536841021919,-1.3735573291778564,0.2762937247753143,0.21145359823573884,-0.1097935512661933,0.0772581472992897
3465,1.772949457168579,0.47715074220765885,-1.4090577363967896,0.2363374531269073,0.21043268988002772,-0.1184652149677276,0.0721512213349342
3466,1.7841808795928955,0.46043092409242803,-1.59157395362854,0.2948647439479828,0.20908896276821132,-0.156714379787445,0.0960502997040748
3467,1.7953169345855713,0.4458854834185999,-1.678587555885315,0.2772137224674225,0.2075893099056625,-0.1725343912839889,0.0901089087128639
3468,1.80621600151062,0.4270818869220161,-1.7456629276275637,0.2853873074054718,0.20577875921596522,-0.190921738743782,0.0752220526337623
3469,1.8181493282318115,0.40915948549379344,-1.8525431156158447,0.2900185883045196,0.2033473665462875,-0.2488794028759002,0.079294241964817
3470,1.8293554782867432,0.3923500219928151,-1.9011435508728027,0.2668434083461761,0.20019881079067048,-0.3399352431297302,0.1086674109101295
3471,1.840858459472656,0.35385114351381297,-1.9372942447662356,0.2665158808231354,0.196407001708641,-0.3905574381351471,0.1192818060517311
3472,1.8521769046783447,0.3338249365435999,-2.0351219177246094,0.2809792459011078,0.18649212667812343,-0.5227643847465515,0.125156432390213
